4565,"COSMOS 367 DEB",DEB,CIS,,TTMTR,1970-10-03,1970-10-06
4566,"COSMOS 367 DEB (PELPS)",DEB,CIS,,TTMTR,1970-10-03,1970-10-31
4567,"COSMOS 367 DEB",DEB,CIS,,TTMTR,1970-10-03,1970-10-08
4568,"COSMOS 367 DEB (ANTENNA)",DEB,CIS,,TTMTR,1970-10-03,1970-10-13
4569,"MOLNIYA 1-15",,CIS,,PKMTR,1970-09-29,1976-03-20
4570,"SL-6 R/B(2)",RB,CIS,,PKMTR,1970-09-29,1972-05-31
4571,"COSMOS 368",,CIS,,TTMTR,1970-10-08,1970-10-14
4572,"SL-4 R/B",RB,CIS,,TTMTR,1970-10-08,1970-10-20
4573,"COSMOS 369",,CIS,,PKMTR,1970-10-08,1971-01-22
4574,"SL-7 R/B",RB,CIS,,PKMTR,1970-10-08,1970-11-30
4575,"SL-4 DEB",DEB,CIS,,TTMTR,1970-10-08,1971-01-07
4576,"COSMOS 370",,CIS,,TTMTR,1970-10-09,1970-10-22
4577,"SL-4 R/B",RB,CIS,,TTMTR,1970-10-09,1970-10-13
4578,"COSMOS 371",,CIS,,PKMTR,1970-10-12,0000-00-00
4579,"SL-8 R/B",RB,CIS,,PKMTR,1970-10-12,0000-00-00
4580,"INTERCOSMOS 4",,CIS,,KYMTR,1970-10-14,1971-01-17
4581,"SL-7 R/B",RB,CIS,,KYMTR,1970-10-14,1970-12-17
4582,"COSMOS 368 DEB",DEB,CIS,,TTMTR,1970-10-08,1970-10-19
4583,"METEOR 1-6",,CIS,,PKMTR,1970-10-15,1999-01-08
4584,"SL-3 R/B",RB,CIS,,PKMTR,1970-10-15,2001-01-01
4585,"COSMOS 368 DEB",DEB,CIS,,TTMTR,1970-10-08,1970-11-04
4586,"TRANSIT 5BN2-5E3 DEB *",DEB,US,,AFWTR,1963-12-05,1979-06-09
4587,"TRANSIT 5B-1 DEB",DEB,US,,AFWTR,1963-09-28,1981-10-04
4588,"COSMOS 372",,CIS,,PKMTR,1970-10-16,0000-00-00
4589,"SL-8 R/B",RB,CIS,,PKMTR,1970-10-16,0000-00-00
4590,"COSMOS 373",,CIS,,TTMTR,1970-10-20,1980-03-08
4591,"ZOND 8",,CIS,,TTMTR,1970-10-20,1970-10-27
4592,"SL-12 R/B",RB,CIS,,TTMTR,1970-10-20,1970-10-26
4593,"COSMOS 370 DEB",DEB,CIS,,TTMTR,1970-10-09,1970-10-27
4594,"COSMOS 374",,CIS,,TTMTR,1970-10-23,0000-00-00
4595,"SL-11 R/B",RB,CIS,,TTMTR,1970-10-20,1971-01-18
4596,"OPS 7568",,US,,AFWTR,1970-10-23,1970-11-11
4597,"SL-11 R/B",RB,CIS,,TTMTR,1970-10-23,0000-00-00
4598,"COSMOS 375",,CIS,,TTMTR,1970-10-30,0000-00-00
4599,"COSMOS 376",,CIS,,PKMTR,1970-10-30,1970-11-12
4600,"SL-4 R/B",RB,CIS,,PKMTR,1970-10-30,1970-11-05
4601,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2000-04-20
4602,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1982-10-14
4603,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4604,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1994-02-04
4605,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1986-08-11
4606,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1979-08-14
4607,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4608,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1992-01-26
4609,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1991-05-15
4610,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1999-01-01
4611,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4612,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4613,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4614,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4615,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4616,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4617,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4618,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,2000-12-23
4619,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,2002-10-09
4620,"COSMOS 374 DEB *",DEB,CIS,,TTMTR,1970-10-23,2001-03-11
4621,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4622,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2002-09-03
4623,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2001-03-11
4624,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2000-06-08
4625,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2000-11-24
4626,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1980-02-20
4627,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1988-11-25
4628,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4629,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4630,"OPS 5960",,US,,AFETR,1970-11-06,0000-00-00
4631,"TITAN 3C R/B(1)",RB,US,,AFETR,1970-11-06,1970-11-07
4632,"TITAN 3C TRANSTAGE R/B",RB,US,,AFETR,1970-11-06,0000-00-00
4633,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1984-02-21
4634,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4635,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4636,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4637,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4638,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4639,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4640,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4641,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1996-09-21
4642,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2013-06-12
4643,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4644,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4645,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4646,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1991-10-25
4647,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2001-01-11
4648,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2015-05-19
4649,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4650,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4651,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4652,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4653,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4654,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4655,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4656,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4657,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4658,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4659,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4660,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2013-05-02
4661,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1995-08-28
4662,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1982-04-07
4663,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1988-08-24
4664,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2012-01-09
4665,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4666,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,1990-09-25
4667,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4668,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4669,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,1980-08-06
4670,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,1978-04-03
4671,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,1979-01-27
4672,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4673,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2015-06-06
4674,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1982-08-13
4675,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4676,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4677,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4678,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1980-02-20
4679,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4680,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1988-12-16
4681,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4682,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4683,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4684,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1990-08-08
4685,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4686,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4687,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4688,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4689,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4690,"OFO 1",,US,,WLPIS,1970-11-09,1971-05-09
4691,"LUNA 17",,CIS,,TTMTR,1970-11-10,1970-11-17
4692,RMS,,US,,WLPIS,1970-11-09,1971-02-07
4693,"OFO 1 DEB",DEB,US,,WLPIS,1970-11-09,1970-12-18
4694,"SL-12 R/B",RB,CIS,,TTMTR,1970-11-10,1970-11-13
4695,"COSMOS 377",,CIS,,TTMTR,1970-11-11,1970-11-23
4696,"SL-4 R/B",RB,CIS,,TTMTR,1970-11-11,1970-11-16
4697,"SL-12 PLAT",,CIS,,TTMTR,1970-11-10,1970-11-13
4698,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4699,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4700,"COSMOS 376 DEB",DEB,CIS,,PKMTR,1970-10-30,1970-11-20
4701,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1972-07-22
4702,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1976-03-09
4703,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1978-12-01
4704,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1992-01-27
4705,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4706,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4707,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1983-10-14
4708,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4709,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4710,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4711,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4712,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4713,"COSMOS 378",,CIS,,PKMTR,1970-11-17,1972-08-17
4714,"SL-7 R/B",RB,CIS,,PKMTR,1970-11-17,1972-09-30
4715,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4716,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4717,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4718,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4719,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4720,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4721,"OPS 4992",,US,,AFWTR,1970-11-18,1970-12-11
4722,"OPS 6829",,US,,AFWTR,1970-11-18,1977-09-14
4723,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4724,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4725,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1988-08-27
4726,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,2001-07-07
4727,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4728,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,0000-00-00
4729,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1980-10-22
4730,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1978-11-26
4731,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1981-02-25
4732,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1972-02-06
4733,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4734,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4735,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4736,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4737,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4738,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4739,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4740,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1972-08-10
4741,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4742,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4743,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4744,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4745,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4746,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4747,"OFO 1 DEB",DEB,US,,WLPIS,1970-11-09,1971-01-25
4748,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4749,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4750,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1990-08-23
4751,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4752,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4753,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4754,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4755,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4756,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4757,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4758,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1982-03-18
4759,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4760,"COSMOS 379",,CIS,,TTMTR,1970-11-24,1983-09-21
4761,"SL-4 R/B",RB,CIS,,TTMTR,1970-11-24,1970-11-26
4762,"COSMOS 380",,CIS,,PKMTR,1970-11-24,1971-06-17
4763,"SL-7 R/B",RB,CIS,,PKMTR,1970-11-24,1971-04-09
4764,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4765,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4766,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4767,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4768,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4769,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4770,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1989-05-16
4771,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1983-02-22
4772,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4773,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4774,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4775,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1981-07-31
4776,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4777,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4778,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4779,"MOLNIYA 1-16",,CIS,,PKMTR,1970-11-27,1975-11-25
4780,"SL-4 DEB",DEB,CIS,,TTMTR,1970-11-24,1971-02-13
4781,"SL-6 R/B(1)",RB,CIS,,PKMTR,1970-11-27,1970-12-11
4782,"SL-6 PLAT",,CIS,,PKMTR,1970-11-27,1970-12-17
4783,"COSMOS 381",,CIS,,PKMTR,1970-12-02,0000-00-00
4784,"SL-8 R/B",RB,CIS,,PKMTR,1970-12-02,0000-00-00
4785,"SL-6 R/B(2)",RB,CIS,,PKMTR,1970-11-27,1976-01-02
4786,"COSMOS 382",,CIS,,TTMTR,1970-12-02,0000-00-00
4787,"COSMOS 383",,CIS,,PKMTR,1970-12-03,1970-12-16
4788,"SL-4 R/B",RB,CIS,,PKMTR,1970-12-03,1970-12-09
4789,"SL-12 R/B(AUX MOTOR)",RB,CIS,,TTMTR,1970-12-02,0000-00-00
4790,"SL-12 R/B(AUX MOTOR)",RB,CIS,,TTMTR,1970-12-02,0000-00-00
4791,"COSMOS 384",,CIS,,PKMTR,1970-12-10,1970-12-22
4792,"SL-4 R/B",RB,CIS,,PKMTR,1970-12-10,1970-12-15
4793,"NOAA 1",,US,,AFWTR,1970-12-11,0000-00-00
4794,"DELTA 1 R/B(CEP 1)",RB,US,,AFWTR,1970-12-11,0000-00-00
4795,"SL-4 DEB",DEB,CIS,,PKMTR,1970-12-10,1970-12-18
4796,"SL-4 DEB",DEB,CIS,,PKMTR,1970-12-10,1970-12-18
4797,"EXPLORER 42 (SAS-1)",,US,,SNMLP,1970-12-12,1979-04-05
4798,"SCOUT B R/B",RB,US,,SNMLP,1970-12-12,1979-12-01
4799,"COSMOS 385",,CIS,,PKMTR,1970-12-12,0000-00-00
4800,"SL-8 R/B",RB,CIS,,PKMTR,1970-12-12,0000-00-00
4801,PEOLE,,FR,,FRGUI,1970-12-12,1980-06-16
4802,"DIAMANT B R/B",RB,FR,,FRGUI,1970-12-12,2001-12-23
4803,"DIAMANT B DEB",DEB,FR,,FRGUI,1970-12-12,1980-05-14
4804,"COSMOS 386",,CIS,,TTMTR,1970-12-15,1970-12-28
4805,"SL-4 R/B",RB,CIS,,TTMTR,1970-12-15,1970-12-19
4806,"COSMOS 387",,CIS,,PKMTR,1970-12-16,1980-01-19
4807,"SL-8 R/B",RB,CIS,,PKMTR,1970-12-16,1980-03-25
4808,"SL-4 DEB",DEB,CIS,,TTMTR,1970-12-15,1970-12-17
4809,"SL-8 DEB",DEB,CIS,,PKMTR,1970-12-16,1971-12-12
4810,"COSMOS 384 DEB",DEB,CIS,,PKMTR,1970-12-10,1970-12-27
4811,"COSMOS 388",,CIS,,PKMTR,1970-12-18,1971-05-10
4812,"SL-7 R/B",RB,CIS,,PKMTR,1970-12-18,1971-02-17
4813,"COSMOS 389",,CIS,,PKMTR,1970-12-18,2003-11-24
4814,"SL-3 R/B",RB,CIS,,PKMTR,1970-12-18,0000-00-00
4815,"SL-8 DEB",DEB,CIS,,PKMTR,1970-12-16,1971-09-03
4816,"SL-8 DEB",DEB,CIS,,PKMTR,1970-12-16,1971-08-24
4817,"SL-4 DEB",DEB,CIS,,TTMTR,1970-11-24,1971-01-02
4818,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4819,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4820,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4821,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4822,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4823,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,0000-00-00
4824,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,1979-12-17
4825,"COSMOS 374 DEB",DEB,CIS,,TTMTR,1970-10-23,2004-05-06
4826,"COSMOS 375 DEB *",DEB,CIS,,TTMTR,1970-10-30,1981-08-05
4827,"COSMOS 375 DEB *",DEB,CIS,,TTMTR,1970-10-30,1990-03-02
4828,"COSMOS 375 DEB",DEB,CIS,,TTMTR,1970-10-30,1980-11-09
4829,"MOLNIYA 1-17",,CIS,,TTMTR,1970-12-25,1975-12-22
4830,"SL-6 R/B(1)",RB,CIS,,TTMTR,1970-12-25,1971-01-23
4831,"SL-6 PLAT",,CIS,,TTMTR,1970-12-25,1971-02-10
4832,"SL-6 DEB",DEB,CIS,,TTMTR,1970-12-25,1971-01-02
4833,"SL-6 DEB",DEB,CIS,,TTMTR,1970-12-25,1971-01-02
4834,"SL-3 DEB",DEB,CIS,,PKMTR,1970-12-18,1972-09-19
4835,"COSMOS 386 DEB",DEB,CIS,,TTMTR,1970-12-15,1971-01-12
4836,"COSMOS 386 DEB",DEB,CIS,,TTMTR,1970-12-15,1971-01-03
4837,"SL-6 R/B(2)",RB,CIS,,TTMTR,1970-12-25,1973-03-03
4838,"COSMOS 386 DEB",DEB,CIS,,TTMTR,1970-12-15,1971-01-02
4839,"DIAMANT B DEB",DEB,FR,,FRGUI,1970-12-12,1979-04-20
4840,"SL-8 DEB",DEB,CIS,,PKMTR,1970-12-02,1992-04-23
4841,"DELTA 1 DEB",DEB,US,,AFWTR,1968-07-04,0000-00-00
4842,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4843,"OPS 0100 DEB *",DEB,US,,AFWTR,1967-04-14,0000-00-00
4844,"OFO 1 DEB",DEB,US,,WLPIS,1970-11-09,1971-01-21
4845,"COSMOS 390",,CIS,,TTMTR,1971-01-12,1971-01-25
4846,"SL-4 R/B",RB,CIS,,TTMTR,1971-01-12,1971-01-17
4847,"COSMOS 391",,CIS,,PKMTR,1971-01-14,1972-02-21
4848,"SL-7 R/B",RB,CIS,,PKMTR,1971-01-14,1971-08-21
4849,"METEOR 1-7",,CIS,,PKMTR,1971-01-20,2005-06-14
4850,"SL-3 R/B",RB,CIS,,PKMTR,1971-01-20,2002-10-18
4851,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4852,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4853,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2019-01-31
4854,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4855,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4856,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4857,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4858,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1979-05-23
4859,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4860,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1990-05-06
4861,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4862,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2001-10-26
4863,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2011-12-01
4864,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4865,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1981-10-26
4866,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2003-01-27
4867,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4868,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4869,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1999-12-21
4870,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,1979-11-09
4871,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,0000-00-00
4872,"COSMOS 392",,CIS,,TTMTR,1971-01-21,1971-02-02
4873,"SL-4 R/B",RB,CIS,,TTMTR,1971-01-21,1971-01-26
4874,"OPS 7776",,US,,AFWTR,1971-01-21,1971-02-09
4875,"OPS 7776 DEB",DEB,US,,AFWTR,1971-01-21,1971-01-22
4876,"THORAD AGENA D DEB",DEB,US,,AFWTR,1969-09-30,1981-04-13
4877,"THORAD AGENA D DEB",DEB,US,,AFWTR,1970-04-08,2013-02-05
4878,"COSMOS 390 DEB",DEB,CIS,,TTMTR,1971-01-12,1971-02-01
4879,"COSMOS 390 DEB",DEB,CIS,,TTMTR,1971-01-12,1971-01-27
4880,"THORAD AGENA D DEB",DEB,US,,AFWTR,1969-09-30,2006-04-06
4881,"INTELSAT 4-F2",,ITSO,,AFETR,1971-01-26,0000-00-00
4882,"ATLAS CENTAUR R/B",RB,US,,AFETR,1971-01-26,0000-00-00
4883,"COSMOS 390 DEB",DEB,CIS,,TTMTR,1971-01-12,1971-01-27
4884,"COSMOS 393",,CIS,,PKMTR,1971-01-26,1971-06-16
4885,"SL-7 R/B",RB,CIS,,PKMTR,1971-01-26,1971-03-31
4886,"COSMOS 390 DEB",DEB,CIS,,TTMTR,1971-01-12,1971-01-27
4887,"THORAD AGENA D DEB",DEB,US,,AFWTR,1969-09-30,1978-07-16
4888,"THORAD AGENA D DEB",DEB,US,,AFWTR,1969-09-30,1983-06-21
4889,"THORAD AGENA D DEB",DEB,US,,AFWTR,1969-09-30,1978-08-01
